Vessel Name: Sample Data
Date Time	Elapsed	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	E13	E14	E15	E16	E17	E18	E19	E20	E21	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16	H17	H18	H19	H20	H21	I3	I4	I5	I6	I7	I8	I9	I10	I11	I12	I13	I14	I15	I16	I17	I18	I19	I20	I21	J3	J4	J5	J6	J7	J8	J9	J10	J11	J12	J13	J14	J15	J16	J17	J18	J19	J20	J21	K3	K4	K5	K6	K7	K8	K9	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21
8/6/2023 6:58:00 AM	60	7.601204	7.803964	7.464489	5.517374	6.344309	6.932295	6.158969	7.374685	7.504505	10.182	7.147963	8.672491	7.494604	5.160482	7.949898	7.168853	4.98245	4.786317	5.106191	6.853898	6.054074	6.477067	7.98152	7.11839	5.457961	5.703876	6.958658	6.224185	7.292325	9.006844	7.282083	6.39669	6.645541	7.237625	6.453164	5.393561	5.733307	5.572756	8.655142	4.701227	10.63832	9.919275	8.415442	7.263435	5.949314	6.984605	6.435683	6.989182	6.398192	7.88523	8.192061	7.029203	5.199476	4.942089	5.507334	5.57863	6.032561	9.840402	8.755599	5.791083	7.911997	9.047751	6.885583	6.341372	7.077278	7.834827	10.34985	12.91848	7.027903	6.708573	6.326758	4.903436	6.431928	4.104226	5.787533	6.822347	8.705817	9.631841	8.729856	10.29939	5.457414	6.831091	7.07673	5.441433	5.563743	8.333696	6.244946	7.899368	5.667274	6.873431	4.909517	6.8498	4.339831	4.74104	7.053169	8.977681	9.210418	8.364016	8.269164	6.696895	7.763333	8.418447	7.883796	6.983376	8.894299	8.280362	9.281169	6.27554	5.39438	5.800711	6.616245	4.282262	5.193538	5.438018	8.691202	7.672775	6.518248	9.406	8.280635	11.39423	8.477449	7.255176	8.481408	9.33805	9.221139	8.617924	6.20247	6.757679	5.416098	8.31	5.049921	4.031359	5.785894	9.016743	9.938331	6.908668	8.615126	6.674698	13.88324	7.15991	8.616964	8.231194	9.835071	6.90573	14.1956	5.368293	6.465935	4.470473	4.850168	7.180948	6.316719	6.136227
8/6/2023 12:58:00 PM	66	7.34368	8.581998	7.536878	6.166409	6.293775	7.151442	6.392318	7.328588	7.178962	10.24024	7.002227	8.964228	7.820967	4.700339	7.832578	7.514204	4.762074	4.914841	5.510063	6.538873	6.181439	6.161497	8.176628	7.680147	5.528507	5.883482	6.883194	6.038297	7.546508	8.338614	7.593835	6.255941	6.735752	6.876912	6.803022	5.155634	5.897207	6.396212	8.881727	4.493622	11.39846	9.597282	8.819039	8.146985	6.1828	6.995532	6.519817	7.032139	5.96065	8.069822	8.347836	7.677011	4.803255	4.657519	5.3616	6.033174	6.062607	10.62711	9.41488	6.024571	8.409702	10.02144	7.098653	6.476793	7.457111	8.030004	9.842247	13.09638	7.26692	6.447223	6.334132	5.262579	6.461225	4.386407	5.646306	6.548568	9.178527	9.697401	8.946198	10.86777	5.333055	7.173224	7.08882	5.455981	5.273369	8.191585	5.168474	7.432117	5.416029	6.744291	4.821556	6.33434	4.598382	5.000478	7.187225	9.21069	9.545799	8.0634	7.765924	6.757949	8.342572	9.016743	8.722341	7.064645	8.875178	8.192473	8.923121	6.41417	5.459463	5.936955	7.072496	4.305276	5.250491	5.861423	8.420359	7.634671	6.596098	9.463435	8.104033	12.03002	8.614237	7.949151	8.254956	8.721932	9.361753	8.592251	6.619322	7.10753	5.384	7.836538	5.465539	3.969282	5.816897	9.698285	10.44	7.095786	9.082847	6.830475	18.49657	7.078917	8.997622	8.318947	10.23287	7.068466	15.13467	5.37485	6.638304	4.161181	4.886703	6.797625	6.439302	6.628537
8/6/2023 6:58:00 PM	72	7.296766	8.807635	7.861669	6.172284	7.65181	7.618691	6.8442	7.632961	7.890968	11.17187	7.627158	9.210962	8.521295	5.041933	8.387985	7.263985	5.180356	5.191216	5.871599	7.029201	5.946239	7.005229	8.808866	7.55436	5.690901	6.436776	7.419553	6.490726	8.038472	9.293188	7.339378	6.510595	6.912148	7.047915	6.978324	5.490058	6.06186	6.436843	9.271812	4.681083	12.48143	9.798953	9.156261	8.154226	6.431451	7.592808	6.020677	7.243978	6.503223	8.068319	8.321198	7.692238	4.478528	4.750531	5.738841	6.160332	6.47058	12.48163	10.22174	6.415878	8.669894	10.47073	7.308577	6.91208	8.193015	7.806491	10.73194	12.82595	7.425424	6.625053	6.735208	5.192172	6.8778	4.389069	5.728803	6.730015	9.508646	9.25344	8.745359	11.38139	5.098407	7.631391	6.7953	5.76165	5.893452	8.449723	5.256637	8.254755	4.903298	7.020391	5.354295	6.636527	4.642837	5.510271	6.991843	9.772727	10.29133	8.950639	8.563633	7.164076	8.815833	8.790224	8.995848	7.446662	9.049114	8.250381	9.19225	6.195776	5.434672	6.128168	7.337944	4.632183	5.097862	5.615712	9.134957	8.312114	5.746012	10.56368	8.133399	13.18599	9.221274	7.753291	9.163638	9.082576	9.148067	8.928514	6.910579	6.927241	5.376422	7.383902	5.835403	3.954395	6.061788	10.03257	10.00416	6.894532	8.893959	7.241995	17.46311	7.361915	9.041195	8.307063	9.072265	7.15561	13.93411	5.555138	6.838874	4.552352	4.918938	7.005367	6.897536	6.743196
8/7/2023 12:58:00 AM	78	7.477871	9.605688	7.90005	6.677227	7.462099	7.761959	7.263644	7.198153	8.054047	11.6773	7.3923	9.897905	9.439464	4.887796	8.591428	8.124588	5.518944	5.319125	5.796137	7.377008	5.94112	7.261186	9.090363	8.179634	5.54346	7.166532	7.54507	7.450353	7.96534	9.92126	8.105813	6.76164	6.619044	7.438539	7.917938	5.460827	5.939481	6.851235	10.2636	4.1956	14.03859	9.646661	9.825788	8.459965	6.958588	7.763534	6.821869	7.811954	6.916659	8.571756	9.033883	8.16939	4.46528	4.513086	6.378248	6.906345	6.420593	12.58133	11.00074	6.672448	9.123281	11.71731	7.0755	6.812787	8.883918	8.368045	11.12284	13.91212	8.208587	7.011445	6.978191	6.26516	7.198086	4.72465	6.304838	7.220758	10.08803	8.99639	9.085853	11.02983	4.968109	7.787915	6.602794	5.71296	6.031469	8.367363	5.589146	7.992517	5.845101	7.164556	5.521537	6.887362	4.587452	6.04533	7.037806	10.67355	11.1813	9.779898	8.777795	7.370175	9.241081	9.520734	8.516444	7.440723	9.987295	9.001651	9.672746	6.59166	6.04547	6.309822	7.586593	4.6847	5.280266	5.400459	10.59611	8.960063	6.563118	11.51504	9.465211	14.01408	9.407301	7.96957	9.769245	10.62015	9.716384	9.713177	7.429387	8.266224	5.835131	7.980358	5.331349	3.819041	6.086647	10.80078	10.93122	7.490783	9.598042	7.648056	20.97451	7.916506	9.332315	8.809822	8.791248	8.227916	14.79718	6.076403	7.498358	4.50291	5.180354	6.749413	6.618703	7.127677
8/7/2023 6:58:00 AM	84	7.180669	9.289907	8.489126	6.426736	7.508738	7.66069	7.59069	7.363687	8.350431	11.08186	7.636855	10.06508	9.901657	4.475045	9.207139	8.368592	5.645485	5.681135	6.409527	7.336579	5.841894	7.893218	9.927749	8.514467	5.986327	7.344366	8.286233	7.478489	7.784976	10.20672	8.135854	7.083628	6.343693	8.045987	7.895266	5.69247	6.280184	6.970332	11.03106	4.423076	15.02874	9.925627	9.82244	9.342836	6.587835	8.261445	7.018276	7.807174	7.500886	9.424919	9.085989	8.785851	4.355332	4.468762	6.434657	6.478024	6.835322	14.15319	11.55267	6.014396	9.713108	13.50708	7.424608	6.803908	8.877842	8.605835	11.09013	14.05131	8.935887	7.987462	7.425425	6.047723	7.635147	5.085432	6.419156	7.864127	10.64924	9.210213	9.604119	10.83151	4.684767	8.241163	6.5597	5.846194	6.191267	8.541714	5.959558	8.715854	5.613595	7.30291	5.358871	6.723324	4.910335	5.879247	7.531546	11.22931	11.48512	9.720824	9.216769	6.852739	9.137482	9.783309	9.336551	7.873139	10.14526	10.28334	10.14894	6.283257	5.964203	6.885515	8.208996	4.582262	5.331552	5.44758	10.729	9.57366	6.280731	12.04736	9.172791	14.9037	10.24284	8.742557	10.43788	9.585196	10.12122	9.882193	8.269915	8.909251	5.908955	8.751502	5.893586	3.423159	6.519682	11.60996	11.66685	7.808536	10.32622	7.292597	20.58716	7.986778	10.45987	8.997964	9.900704	8.026115	16.08944	6.564206	7.873482	4.908967	5.7133	6.523638	6.873428	7.277915
8/7/2023 12:58:00 PM	90	7.048528	10.34972	8.25646	7.017931	8.159484	8.195751	8.048787	7.084311	8.366202	12.88189	8.763042	11.24542	9.958957	4.439193	9.044675	8.675426	5.708998	5.728394	6.767644	7.646962	5.824752	8.139134	10.65689	8.221566	5.939206	7.688482	8.088738	7.547462	8.418514	10.76117	8.789333	7.069151	6.273285	8.247172	8.951729	5.534036	6.714244	7.002156	11.53832	4.420551	16.84461	10.46895	10.96078	9.626722	7.210376	8.62202	7.20703	8.037107	7.610221	9.650143	9.519845	9.382037	4.414132	4.749302	6.492706	6.971428	7.195079	14.77805	12.79891	6.670603	10.01598	14.75675	8.188646	7.823904	9.339559	8.540687	12.31186	15.39568	9.304045	8.527985	7.727066	6.130833	7.734993	4.956018	6.202469	7.719896	11.31884	9.45408	10.11712	12.19064	4.872909	8.378084	6.562297	5.914145	6.471943	8.766389	5.519899	8.761061	5.577128	7.661168	5.499549	6.832454	5.021784	5.848857	7.826979	13.34885	12.40897	10.24558	9.341809	7.738063	9.645294	10.76472	9.645842	8.59573	10.73269	10.56381	10.56074	6.668355	5.955528	6.882376	8.404035	4.899406	5.172092	5.175848	11.60013	10.35764	6.237435	13.04189	10.73099	16.61235	10.9248	8.712984	11.15016	10.38933	10.77073	10.07607	8.111817	8.723842	6.461632	8.90591	6.148928	3.400417	6.539417	12.16408	11.51292	7.735536	10.18595	7.705281	20.23997	8.913559	10.91496	9.894833	8.709229	9.308214	16.46061	6.678323	8.288897	4.533979	6.122568	6.664391	6.756655	7.295674
8/7/2023 6:58:00 PM	96	6.947455	10.94815	8.592793	7.24261	9.002334	8.121722	8.164611	7.164895	9.258492	13.57702	8.96088	12.5534	10.98783	4.375818	10.50112	9.310875	5.739455	5.543392	7.538858	8.184616	6.023477	9.302951	11.02422	8.665181	6.722573	7.72099	8.947363	8.461128	8.94538	11.78199	9.80004	7.721673	6.137251	9.187951	9.290187	6.314807	6.564274	7.501026	11.29726	4.350893	18.01075	10.69636	11.49004	9.838485	7.29028	9.251597	7.323602	8.672899	8.083067	9.814178	10.20262	9.858977	4.270446	4.743294	6.846519	7.20983	7.48928	15.2382	13.76141	6.84338	11.20541	16.53449	8.804288	7.953317	10.10066	9.326991	13.47787	16.0482	10.19825	8.755601	8.091807	7.202591	7.980429	5.289553	6.502401	8.117484	11.57001	9.385382	10.73502	12.58223	4.67015	8.725075	6.252116	6.307912	7.18115	9.099173	6.294116	8.618402	6.22719	8.14747	5.76363	7.314452	4.909446	6.222137	8.268615	13.04359	13.26192	10.68502	9.366465	7.800755	10.43816	12.15882	10.97096	8.724733	11.26768	11.55014	11.54399	7.129316	6.071214	7.554152	9.133999	5.185342	5.215254	5.44949	12.11702	11.16211	6.222818	12.7987	10.93743	17.77029	11.55014	9.289569	12.65044	10.92404	11.38563	11.35052	8.630623	9.463165	6.670944	9.869088	6.477272	2.777261	6.951553	12.59301	11.99417	8.070912	10.59857	8.013482	23.01607	9.564844	11.65305	10.24462	8.460923	10.08093	17.75984	7.285157	8.804834	4.855631	6.636665	6.924509	6.967808	7.437991
8/8/2023 12:58:00 AM	102	6.567826	11.82378	8.495275	7.742571	10.50481	8.321337	9.165143	6.954967	9.268534	13.8368	9.511987	12.83654	10.75933	4.179753	10.911	9.786179	5.707496	5.834174	7.734985	8.410868	5.540456	8.68089	12.08465	9.021663	6.39662	8.322291	9.025553	8.944901	8.917924	12.62798	9.241282	7.801301	6.129191	9.393641	10.04855	6.34192	6.666028	7.737582	12.02538	3.809755	20.32268	10.53021	11.96439	10.25363	6.816407	9.815888	7.205598	8.813785	8.116873	10.66699	10.54434	10.8576	4.088041	4.355606	7.036374	8.059915	8.079855	16.21251	13.5988	7.401318	11.00989	18.02154	8.728212	8.153203	11.1253	9.760227	14.22462	16.37586	11.22015	9.434824	8.19616	7.713136	8.370711	4.847915	6.894669	8.337657	11.03051	9.118842	10.93859	12.9387	4.43489	9.120066	5.967959	6.646088	7.377482	9.394667	6.301356	8.613488	5.677176	8.237608	5.862653	7.535105	5.053541	6.814358	8.347971	13.80402	13.65603	10.50399	9.63737	8.162421	10.9194	12.68015	10.79969	9.002268	11.09519	12.15752	12.61056	7.329889	6.430354	7.979195	9.297554	5.423269	5.607447	5.568728	12.30018	11.38481	6.160603	14.01449	11.1352	19.26744	12.34177	9.672951	12.69354	11.22043	11.24979	11.35373	8.825734	9.923102	6.665073	10.2733	7.086291	3.051792	7.339717	12.64218	12.26569	8.314852	11.33024	7.654408	20.92903	10.18944	11.33024	9.820052	8.200527	10.56743	18.07023	7.348872	8.788788	5.425179	6.55437	6.846862	6.67764	7.555995
8/8/2023 6:58:00 AM	108	6.550343	11.68781	8.634996	8.211248	10.47708	8.622021	9.710514	6.431175	10.09083	13.61185	10.14075	12.45813	11.80801	4.180848	11.40236	10.40216	6.173518	6.133698	8.564381	8.49364	5.462535	10.02478	12.17794	9.17231	6.679618	8.718243	9.693783	9.459615	9.616337	13.25782	9.983745	7.569791	5.797364	9.770675	10.91257	6.52173	6.962891	8.069819	13.00713	3.860155	21.9773	10.97431	12.27573	10.23997	7.619303	9.762007	7.482039	8.76564	9.079982	10.64255	10.09417	11.54925	3.941897	4.289088	7.223217	8.070638	8.000232	15.95369	14.13291	7.552581	11.83921	18.30481	9.131948	8.763179	11.43548	9.50878	13.40779	17.41647	11.92116	9.854813	8.284868	7.587549	8.493976	4.818208	7.230935	8.327072	12.10384	8.907271	12.09612	13.4625	4.458724	9.857817	5.866615	6.430289	7.113337	9.332179	6.661796	9.087021	5.45509	8.237205	6.080158	7.313291	5.34248	7.093122	8.63452	14.44328	14.62536	10.99964	10.09253	8.635955	11.15617	12.85941	10.87781	9.583762	12.07031	12.116	12.21529	7.111423	6.744975	8.586037	9.506665	5.734539	6.03652	5.422517	12.20696	12.14515	6.479317	14.56915	11.98522	18.98602	12.71908	10.55316	13.23638	12.01336	11.99519	11.52439	9.334226	10.60294	6.89255	10.80726	7.245681	2.719283	7.909202	13.77602	12.00284	8.163994	13.00064	8.359511	18.81277	10.0142	12.69907	10.26647	7.809291	11.1253	19.47784	7.221853	9.785839	5.448125	7.116138	6.749479	6.165934	7.951541
8/8/2023 12:58:00 PM	114	6.841743	12.22103	9.045564	8.088121	12.20068	8.976862	10.81349	6.681465	10.62158	15.41064	10.44908	14.56799	12.22356	3.813168	12.27382	10.87898	6.375177	6.107611	8.432447	8.880499	5.652519	11.33597	13.42118	9.704232	6.804114	8.804564	10.70271	10.23874	9.704917	14.36161	11.05673	7.984934	5.706745	9.999593	12.01233	6.701334	7.219392	7.872597	14.23309	4.649871	25.09799	11.5345	13.49035	11.561	7.945666	10.21948	7.598884	9.013807	10.18835	12.3307	11.37087	12.4763	4.017972	4.160838	7.406713	8.272506	8.567863	18.3423	15.95724	8.509956	11.9687	19.70649	8.912259	9.149299	12.62443	9.96872	14.36496	18.54725	13.13272	10.27426	8.820004	8.337727	8.699325	5.190121	7.221781	7.9133	13.47629	9.278911	12.83811	13.55496	4.085786	9.908351	5.511295	6.728923	7.395447	10.05811	7.181488	9.75791	5.410838	8.462083	5.964612	8.498691	5.553021	7.537353	9.276454	17.07345	16.0467	11.39239	10.8285	8.461267	11.57008	13.76947	12.10091	9.946118	12.21857	12.56726	12.57491	7.453218	6.437184	8.594636	9.756472	6.261543	6.554578	5.288053	14.33327	13.97638	6.071619	15.85254	12.57861	21.55164	13.70432	11.01119	13.94115	11.73439	12.86099	11.61925	9.668718	10.68612	7.002907	11.81552	7.534963	2.883591	8.80791	15.33012	14.18126	8.875311	13.84294	8.93623	23.36914	11.32389	12.53339	11.28565	8.143914	11.74518	19.95574	7.408761	9.735642	5.496272	6.922122	6.840921	6.377023	8.193699
8/9/2023 12:58:00 AM	126	6.226304	14.66414	9.733049	9.119796	13.41914	9.285402	10.71829	6.547203	12.42365	15.44642	11.5304	14.92263	13.35548	3.956921	13.352	12.48149	6.846726	6.464707	9.487819	9.752375	5.638796	12.55845	14.87837	10.45052	7.56324	9.06571	10.92855	11.16552	10.68783	15.84079	11.67654	8.503879	5.311066	11.20138	12.96697	6.761227	7.162024	8.237883	15.94064	4.054305	28.55941	11.74791	14.4004	12.05815	8.662244	11.65374	8.603175	9.530432	10.95457	13.96573	12.07399	13.06387	4.073358	4.289362	7.798227	8.649611	9.162889	19.23036	14.56492	8.294634	13.30488	20.99206	9.480237	10.0461	12.42659	10.78603	15.27781	18.97748	14.43133	11.92382	9.4256	8.803536	9.71591	5.403943	7.94171	8.938688	14.80155	8.746448	12.99067	14.5542	4.464938	10.71849	5.411999	7.043271	8.571141	10.91503	6.96166	10.46595	5.116913	9.668307	6.791959	8.262812	6.166137	8.325367	10.09902	18.05173	16.84236	11.89316	11.6256	9.228581	12.64628	16.60368	12.46149	10.81942	13.10103	13.61225	14.42895	7.543433	6.662614	9.293733	10.74328	6.141417	6.514694	5.257595	14.35506	14.78857	6.329764	17.6626	14.94208	24.69064	16.31181	11.84829	15.53485	12.89055	14.09316	12.88092	10.85555	11.85335	7.717098	12.26692	8.034309	2.584953	8.24765	16.60866	14.28656	9.276321	15.53137	10.48917	25.46595	12.98794	14.70205	11.66378	8.228118	13.13517	21.62669	8.282475	11.09259	5.838819	9.008278	6.395667	6.93817	8.480111
8/9/2023 6:58:00 AM	132	6.142852	15.51512	10.20091	8.879819	13.98424	9.368851	12.15977	6.4546	12.90462	17.14168	11.84987	15.13406	14.47191	3.924825	14.06489	12.26863	7.239195	6.820639	10.3829	9.410439	5.325407	13.05152	15.73775	10.71487	7.711223	9.857136	12.19153	12.03986	11.12113	16.73856	12.75104	8.754578	5.237925	11.33885	13.00139	6.841671	7.635759	8.641895	16.33072	4.128332	31.05625	12.374	14.89073	12.97653	8.822042	12.07366	8.458055	10.04958	11.3807	13.81064	12.66635	14.9033	4.032315	4.265802	8.042915	9.560067	9.272833	20.07594	15.74745	8.448632	13.95952	23.03561	10.25479	9.928977	13.4851	11.40379	16.67497	19.51568	14.33819	12.76278	10.02165	9.888755	9.712971	5.329778	7.922246	9.192731	16.16511	9.053142	14.53288	14.48214	4.268602	11.1856	5.588191	7.194533	8.561447	11.2681	6.832179	10.20419	5.259096	10.51369	7.000315	8.869985	5.91633	8.964639	10.65443	19.31197	17.30537	12.46776	11.79216	10.14505	12.43485	16.75569	12.70931	10.53458	12.74796	14.62611	13.49582	8.175673	6.586335	9.585887	10.94583	6.153641	6.754877	4.918118	14.3162	14.86178	6.162724	19.5684	14.85379	24.77561	15.97083	12.22622	15.30922	13.45696	14.03327	13.14569	11.01781	11.5627	7.412724	12.59137	8.473624	2.882703	8.304607	16.89638	14.26034	9.948851	17.17897	10.27555	24.70574	13.108	14.73797	12.01622	7.666089	13.51979	23.23864	8.207086	11.68611	6.19373	9.107227	6.70755	6.534976	9.050072
8/9/2023 12:58:00 PM	138	6.206977	15.05436	10.58955	8.957808	14.19765	9.847574	12.4466	6.090334	13.39782	17.09707	11.46368	16.15138	14.59381	3.566092	15.0663	13.68676	7.658092	6.612284	10.6767	9.777303	5.024312	13.06812	16.9967	11.95681	8.311502	10.28102	12.70289	12.26474	11.41649	18.12083	13.06156	9.949671	5.105783	12.02114	13.64148	7.229633	7.611586	9.172038	15.74123	4.043448	33.53101	12.203	15.86791	12.67626	9.348981	12.72065	8.964977	10.14266	11.65947	14.35232	12.74004	14.33567	4.035046	4.15394	8.730741	9.71666	9.132227	21.05305	17.62996	8.84588	14.61019	22.82261	10.24994	9.34277	13.77097	11.21224	15.779	19.9244	15.01372	13.66784	10.73126	10.63791	10.43037	5.51833	8.140363	9.832822	17.25866	9.390297	15.21089	15.03032	4.267648	11.24946	5.537039	6.896581	8.93022	11.42264	6.8722	10.01495	4.69071	11.26366	6.91133	9.415291	6.127008	9.395418	11.28298	19.17491	18.45293	13.41127	12.3796	9.135634	13.17362	16.76819	11.76389	10.78726	13.06292	14.69631	14.535	8.755122	6.986655	9.609786	10.86654	6.368827	7.079463	5.399568	15.24168	14.82764	5.963792	19.78386	14.9214	24.95731	16.62826	12.30188	16.58817	13.85209	14.47703	12.82623	11.21619	12.8685	8.104855	13.40213	8.484346	2.56993	8.620242	17.79625	15.0743	9.545042	17.02681	10.56907	28.88945	13.47479	16.40775	11.69109	7.47166	13.92919	24.57776	8.564316	11.29104	6.321909	10.34528	6.77557	6.288858	9.640446
8/9/2023 6:58:00 PM	144	6.12728	15.3207	10.82905	9.208438	15.2089	10.15372	13.47465	6.072646	13.89184	18.31786	12.73157	17.1371	15.61346	3.510709	15.83396	13.91506	7.774596	7.460733	11.18751	10.23854	5.261963	13.76625	18.04278	12.65864	7.774801	10.85794	13.63452	12.40255	12.98296	17.30647	13.69366	9.493143	5.406606	12.78764	14.23111	8.268616	8.03868	8.487081	16.86468	3.726575	35.02322	14.34502	16.88538	13.21596	10.03285	12.85177	9.746026	10.37533	12.66369	14.94031	12.54261	15.2199	3.901878	4.644204	9.129289	10.28266	9.55911	20.59215	16.33399	9.500998	15.44847	25.20638	10.19866	10.10913	14.46787	11.20336	17.91965	21.16245	17.2687	14.34017	10.73256	10.51785	11.54884	5.982776	8.531056	9.764941	16.29815	9.069803	15.12177	15.56818	4.05253	10.99397	5.244276	7.17562	9.238897	12.11825	7.846234	10.48971	5.321856	10.62479	6.979278	10.22044	6.44524	9.789052	11.72121	20.5311	19.18945	13.77513	13.07569	10.57207	13.19145	18.31095	13.76284	12.13177	13.50408	15.86832	15.17496	8.862615	7.598747	10.12333	11.53149	6.845017	7.531755	5.487802	16.20206	16.17836	6.115944	20.65764	17.10603	26.71732	17.09749	13.2652	16.68679	15.09943	15.11008	13.51419	12.70187	12.22315	8.640326	14.09459	9.102997	2.457728	9.790685	17.6738	15.30198	10.49839	18.48817	10.91428	29.17307	13.19028	15.72805	12.19344	7.071402	15.24537	25.50365	8.603379	11.80855	6.400579	10.28532	6.024161	7.030841	9.860483
8/10/2023 12:58:00 AM	150	6.137934	16.64267	11.45645	9.272424	15.41794	10.82728	14.57905	5.84039	14.53746	18.38615	12.39121	18.3154	15.75523	3.524639	16.8989	14.82654	7.80895	7.130543	11.25069	10.35286	5.222424	13.40356	18.90078	13.20463	8.015187	11.07681	14.38893	13.92476	13.98697	19.22899	15.61728	10.28641	5.687075	13.62469	14.94919	7.983502	8.594842	8.475879	18.09918	3.51781	36.22775	13.26431	17.11136	13.06818	9.976439	13.13414	10.45277	10.83705	13.49712	16.05421	13.3126	15.34589	3.832701	4.071377	9.078888	10.33258	8.523479	22.38042	17.27936	9.075886	14.95684	27.39592	9.377317	10.39582	15.23056	12.06921	18.76093	21.65974	16.90607	15.4008	10.88512	10.94186	11.97129	5.985029	8.311909	10.0407	18.10787	8.787014	15.66578	14.2165	4.314357	11.22255	5.38564	7.48757	9.384151	11.66282	7.710813	9.090153	5.173457	10.67663	7.053854	9.555764	6.369033	10.03053	11.90423	21.04185	19.06318	13.5191	14.42136	10.40086	13.09229	17.49051	15.25233	12.80328	12.88161	16.90504	16.25245	9.206113	7.340541	10.30178	11.63503	6.840991	7.655566	4.970838	15.58375	16.24454	6.82508	23.08307	17.34328	27.38677	18.25741	13.64954	17.60312	14.29503	16.33024	14.13503	12.44912	11.43691	8.896754	14.76986	9.28342	2.464694	9.844292	19.54607	15.97205	11.28278	19.72124	11.61863	28.815	13.96566	16.69013	13.50395	8.083206	16.41963	26.40783	8.657331	12.11026	6.552597	11.52036	6.378046	6.576293	9.911014
8/10/2023 6:58:00 AM	156	5.794224	15.19332	11.71642	9.460838	17.15492	11.2444	15.19033	6.338981	14.33197	19.05123	13.38703	17.44298	16.78889	3.301258	16.16805	15.39854	8.072618	7.374278	11.93783	10.84742	4.992214	14.12205	20.12606	13.23898	7.982749	11.56379	14.52674	13.21329	14.04098	19.70942	14.62242	9.614766	5.613119	12.52705	13.98403	7.962742	8.727057	9.006094	18.39092	3.845061	38.05699	14.35273	17.16285	13.11264	10.79716	13.77698	10.52652	11.16668	14.29271	16.31467	13.64572	15.79265	3.773084	4.235891	9.172108	10.63832	9.472243	22.17076	17.08623	9.102176	15.36584	28.63562	10.09458	10.61858	15.41309	11.6508	19.39815	21.37729	17.70152	16.53553	11.58626	11.65319	11.57465	6.091018	8.761813	9.821621	18.1414	9.009501	16.37641	15.66823	4.066937	12.48798	5.147644	7.659188	9.704708	12.32299	7.879152	9.985999	5.206854	11.37149	6.896103	10.46287	6.46853	10.50412	12.78532	22.38227	20.60369	14.74759	13.61151	11.02669	13.99509	18.4319	14.32781	12.58578	13.05923	17.33166	15.64405	9.606847	7.923473	10.62732	12.54459	6.936255	7.634805	5.502485	16.23258	16.68897	6.528628	23.70458	18.35896	29.11918	19.19697	14.15141	18.30106	15.99001	16.66767	15.34672	12.80137	12.66062	9.04119	15.22707	9.763987	2.473025	10.07096	19.16603	16.07053	10.59707	20.09902	12.043	30.98879	14.86021	17.61159	12.53155	6.020613	15.96932	24.68006	8.976521	12.71519	6.506774	12.02551	6.419293	6.589269	10.60041
8/10/2023 12:58:00 PM	162	5.819219	16.10441	11.45699	9.287042	17.16175	10.28825	14.91299	5.536563	15.06617	19.11092	13.21938	19.54114	16.63783	3.368116	17.04416	16.17044	8.192401	7.271771	12.26767	11.26065	4.917027	15.33326	20.53049	12.8155	8.134834	12.69361	14.2828	14.56252	14.2964	20.67581	15.59591	10.84742	5.738225	13.3464	15.20979	8.029188	8.105741	8.998031	18.33773	3.88986	39.07944	14.49895	17.54377	13.62325	11.18772	14.26375	11.24829	11.42517	15.2944	16.79093	14.90357	16.6396	3.800469	4.261159	9.29988	10.36536	9.479621	22.77522	18.23133	9.679646	16.11574	30.02876	10.52529	11.04151	16.3004	12.01289	19.16774	22.52773	19.62857	17.0333	12.5855	12.64642	12.27717	6.513671	8.820065	10.74389	19.18037	8.752391	16.95845	15.6937	4.066051	12.25654	5.072935	8.008152	10.67082	13.11831	8.213573	11.21858	5.151742	11.99444	7.991489	10.51942	6.448316	11.03707	12.75063	23.02106	21.27486	14.61812	14.12068	11.32976	13.88535	19.92126	14.07588	13.1773	13.79207	18.20032	17.67291	10.17148	8.273665	11.24706	12.40071	7.288843	8.031919	5.523311	16.85834	17.67127	6.283191	24.27304	19.10484	29.30035	18.47165	14.64694	19.37753	17.16463	17.15288	15.10264	14.11502	13.51501	8.706701	15.43467	10.03223	2.147618	10.81013	20.84305	15.54237	11.23477	20.82509	12.36438	32.74026	15.01762	17.49713	13.16044	7.202664	17.37114	27.07428	9.253098	14.09296	7.105686	13.27148	5.57658	7.385476	10.74615
